"","column","row","cor","p","p.adjust","sig","sig.adjust","rsquared","group","sanger_mean_auc"
"295","dactinomycin..GDSC2.1811.","STAD_GS",0.656882497342615,0.00570102747466938,0.821900412067329,"**","",0.431494615315071,"sanger_uni",0.962654738200414
"296","dactinomycin..GDSC2.1811.","STAD_MSI",0.0447672913066749,0.869239313760367,0.97882539507497,"","",0.00200411037093669,"sanger_uni",0.962654738200414
"297","dactinomycin..GDSC2.1811.","MSS_TP53neg",-0.00828390336148794,0.975709816470084,0.995622261704167,"","",6.86230549024713e-05,"sanger_uni",0.962654738200414
"298","dactinomycin..GDSC2.1811.","MSS_TP53pos",0.0923396030435016,0.733762658763581,0.977566209499005,"","",0.00852660229023146,"sanger_uni",0.962654738200414
"299","dactinomycin..GDSC2.1811.","MSI",-0.329754109113248,0.212297831027326,0.966896824386368,"","",0.108737772477072,"sanger_uni",0.962654738200414
"300","dactinomycin..GDSC2.1811.","EMT",0.204124509370063,0.448268981444636,0.977566209499005,"","",0.0416668153255691,"sanger_uni",0.962654738200414
"301","dactinomycin..GDSC2.1911.","High_cal",0.0737493568202477,0.757320487965399,0.977566209499005,"","",0.00543896763140022,"sanger_uni",0.492732246946689
"302","dactinomycin..GDSC2.1911.","Low_cal",-0.0737493568202544,0.757320487965378,0.977566209499005,"","",0.0054389676314012,"sanger_uni",0.492732246946689
"303","dactinomycin..GDSC2.1911.","STAD_CIN",0.236148633465368,0.316170743659088,0.977566209499005,"","",0.0557661770875606,"sanger_uni",0.492732246946689
"304","dactinomycin..GDSC2.1911.","STAD_EBV",-0.433847409120034,0.055982605820275,0.966896824386368,".","",0.188223574400166,"sanger_uni",0.492732246946689
"305","dactinomycin..GDSC2.1911.","STAD_GS",0.224078953526284,0.342244778011612,0.977566209499005,"","",0.0502113774134346,"sanger_uni",0.492732246946689
"306","dactinomycin..GDSC2.1911.","STAD_MSI",-0.234565117557689,0.319521783771938,0.977566209499005,"","",0.0550207943748524,"sanger_uni",0.492732246946689
"307","dactinomycin..GDSC2.1911.","MSS_TP53neg",0.166759164368467,0.482246108921963,0.977566209499005,"","",0.0278086189008694,"sanger_uni",0.492732246946689
"308","dactinomycin..GDSC2.1911.","MSS_TP53pos",0.0356988571835374,0.881224360455577,0.97882539507497,"","",0.0012744084042106,"sanger_uni",0.492732246946689
"309","dactinomycin..GDSC2.1911.","MSI",-0.306331442999066,0.188983346780716,0.966896824386368,"","",0.0938389529698902,"sanger_uni",0.492732246946689
"310","dactinomycin..GDSC2.1911.","EMT",0.0256878622746617,0.914392525523459,0.97882539507497,"","",0.000659866268241989,"sanger_uni",0.492732246946689
"311","dasatinib..GDSC2.1079.","High_cal",0.593550100169203,0.00940932562489993,0.821900412067329,"**","",0.35230172141087,"sanger_uni",0.89310867669977
"312","dasatinib..GDSC2.1079.","Low_cal",-0.593550100169203,0.00940932562489993,0.821900412067329,"**","",0.35230172141087,"sanger_uni",0.89310867669977
"313","dasatinib..GDSC2.1079.","STAD_CIN",-0.267099756457325,0.283956358806661,0.977566209499005,"","",0.0713422798995626,"sanger_uni",0.89310867669977
"314","dasatinib..GDSC2.1079.","STAD_EBV",-0.0920137930403833,0.716509776894582,0.977566209499005,"","",0.0084665381096785,"sanger_uni",0.89310867669977
"315","dasatinib..GDSC2.1079.","STAD_GS",0.340052306811279,0.167369245763382,0.966896824386368,"","",0.115635571367672,"sanger_uni",0.89310867669977
"316","dasatinib..GDSC2.1079.","STAD_MSI",0.178128636253867,0.479462175047062,0.977566209499005,"","",0.0317298110536626,"sanger_uni",0.89310867669977
"317","dasatinib..GDSC2.1079.","MSS_TP53neg",0.159195503441624,0.528063293703722,0.977566209499005,"","",0.0253432083160322,"sanger_uni",0.89310867669977
"318","dasatinib..GDSC2.1079.","MSS_TP53pos",-0.180365802584475,0.473869280246017,0.977566209499005,"","",0.032531822741942,"sanger_uni",0.89310867669977
"319","dasatinib..GDSC2.1079.","MSI",0.132311005040693,0.600724603837189,0.977566209499005,"","",0.0175062020548783,"sanger_uni",0.89310867669977
"320","dasatinib..GDSC2.1079.","EMT",-0.0661822853879026,0.794157946144131,0.977566209499005,"","",0.00438009489916579,"sanger_uni",0.89310867669977
"321","Dihydrorotenone..GDSC2.1827.","High_cal",-0.489690519064904,0.0541866974346401,0.966896824386368,".","",0.239796804462055,"sanger_uni",0.892705873691362
"322","Dihydrorotenone..GDSC2.1827.","Low_cal",0.489690519064962,0.054186697434607,0.966896824386368,".","",0.239796804462112,"sanger_uni",0.892705873691362
"323","Dihydrorotenone..GDSC2.1827.","STAD_CIN",-0.0398046322550719,0.883637275126788,0.97882539507497,"","",0.00158440874896151,"sanger_uni",0.892705873691362
"324","Dihydrorotenone..GDSC2.1827.","STAD_EBV",0.205270120649889,0.445670289287883,0.977566209499005,"","",0.0421358224316201,"sanger_uni",0.892705873691362
"325","Dihydrorotenone..GDSC2.1827.","STAD_GS",0.00697089933056444,0.979559007455306,0.995836204310935,"","",4.85934374768638e-05,"sanger_uni",0.892705873691362
"326","Dihydrorotenone..GDSC2.1827.","STAD_MSI",-0.0446439577664179,0.869596688203827,0.97882539507497,"","",0.0019930829650497,"sanger_uni",0.892705873691362
"327","Dihydrorotenone..GDSC2.1827.","MSS_TP53neg",-0.474696479297123,0.0631762382448362,0.966896824386368,".","",0.225336747457084,"sanger_uni",0.892705873691362
"328","Dihydrorotenone..GDSC2.1827.","MSS_TP53pos",0.389485636978103,0.13591049322444,0.966896824386368,"","",0.151699061412239,"sanger_uni",0.892705873691362
"329","Dihydrorotenone..GDSC2.1827.","MSI",-0.251137799477999,0.348130185154779,0.977566209499005,"","",0.0630701943266516,"sanger_uni",0.892705873691362
"330","Dihydrorotenone..GDSC2.1827.","EMT",0.182068372192949,0.499756349347486,0.977566209499005,"","",0.0331488921529903,"sanger_uni",0.892705873691362
"331","dinaciclib..GDSC2.1180.","High_cal",0.028802174302189,0.915674214062618,0.97882539507497,"","",0.000829565244533678,"sanger_uni",0.644745717731197
"332","dinaciclib..GDSC2.1180.","Low_cal",-0.0288021743022079,0.915674214062563,0.97882539507497,"","",0.000829565244534766,"sanger_uni",0.644745717731197
